label,x,y
0,10.576920057281868,-11.208394899248928
0,11.985362847458902,-1.80822468435424
0,12.580149630563692,2.7830792046167834
0,-18.27762246771671,-16.608981494167367
0,-3.296302735349639,-2.2235353143565817
0,-17.3712057958296,-27.819697543725496
0,-27.32118106705245,7.667224377453576
0,6.762902902104058,-0.5955676596153892
0,0.057531447264256526,2.706883602293609
0,20.32848546004722,5.691309711438545
0,4.075121084840635,12.901588990490925
0,-10.298997500099677,0.7854248035746759
0,7.122821977275837,0.6314872615603059
0,-3.217662472579633,-4.615810768014481
0,-4.12953080921681,13.770608310388551
0,12.242599566524383,-13.95950942154366
0,-12.326528506522749,9.809956918680191
0,-0.26252114794890924,4.0757133881428524
0,-13.269936807268197,8.472910161320641
0,-2.4231416848858722,-2.560222913613008
0,-5.785995416704701,-13.733373567772496
0,-1.8127491084324672,-9.794464190865513
0,6.206246076670601,13.2027337980569
0,40.61163898168462,-3.3203370158995478
0,3.77368385541949,8.352080145055755
0,3.809209506641257,16.889885278660064
0,-3.7443307938476225,1.0599502791613051
0,-1.5525144634851813,8.055724119395984
0,-4.927219754793836,3.045392207430125
0,18.38102390544698,0.044385859651785715
1,-11.287219916102671,-10.158026661140415
1,3.6988554011955084,-56.06706114311098
1,37.268803890553,-8.445099061819638
1,16.726655376486107,-2.4668478939927247
1,16.330834369473067,26.68873516614862
1,13.735889222671688,35.18350348114822
1,3.6266569068620162,-4.219746719910969
1,-4.151389072168621,-7.727644173229102
1,-10.764277977420022,-8.532160544121727
1,-1.6102094304676848,-8.527272115528016
1,-55.18657412535552,16.900434624557498
1,6.346576386664866,11.054193126394601
1,-11.700371540582573,-9.517760323628483
1,-9.00030241932126,7.464620667241466
1,30.123149913896867,37.410924055186435
1,-10.818274086764117,0.10882442060440578
1,8.422186396588838,21.148819712532916
1,-46.26355352791989,-5.970663953351945
1,-37.33261323965712,7.553196672021953
1,1.7813623728055794,2.2249081095994354
2,-2.03779920673097,10.39582437620718
2,4.938629774411924,-1.1330798874385284
2,-9.373650184628817,5.35908501097902
2,1.9416743728305472,3.6190639050832076
2,9.54122941977932,3.718365607323236
2,4.877678657787383,5.207945670167744
2,5.382596360234901,7.609120749836788
2,5.923715707728951,3.701961931642704
2,-3.876854132717787,5.248476540974133
2,-8.123015851806993,7.900740533795357
